lead_id,customer_id,lead_source_id,employee_id,country_id,lead_created_date,converted_to_account,converted_to_sale,converted_to_installation,days_to_account,days_to_sale,days_to_installation,lead_quality_score,created_at
55138,,6,,0,2023-01-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55139,,6,,0,2022-10-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55140,,3,,0,2023-07-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55141,,8,,0,2022-10-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55142,,2,,0,2023-10-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55143,,3,,0,2022-05-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55144,,4,,0,2023-09-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55145,,4,,0,2022-11-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55146,,6,,0,2022-04-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55147,,8,,0,2023-06-22,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55148,,3,,0,2022-07-20,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55149,,5,,0,2022-07-22,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55150,,7,,0,2023-01-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55151,,8,,0,2023-09-25,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55152,,4,,0,2023-07-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55153,,5,,0,2022-01-30,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55154,,3,,0,2023-11-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55155,,1,,0,2023-12-10,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55156,,2,,0,2022-11-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55157,,8,,0,2023-05-19,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55158,,4,,0,2023-07-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55159,,6,,0,2023-11-02,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55160,,2,,0,2022-08-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55161,,7,,0,2022-08-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55162,,4,,0,2022-05-27,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55163,,2,,0,2023-07-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55164,,6,,0,2023-04-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55165,,5,,0,2023-11-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55166,,4,,0,2022-07-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55167,,3,,0,2022-03-25,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55168,,7,,0,2022-03-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55169,,8,,0,2023-11-13,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55170,,5,,0,2022-01-07,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55171,,3,,0,2023-10-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55172,,1,,0,2022-09-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55173,,7,,0,2022-05-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55174,,2,,0,2022-08-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55175,,2,,0,2022-11-02,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55176,,4,,0,2023-09-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55177,,7,,0,2022-03-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55178,,5,,0,2022-07-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55179,,2,,0,2023-12-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55180,,1,,0,2022-01-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55181,,1,,0,2023-07-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55182,,8,,0,2024-03-10,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55183,,2,,0,2022-04-07,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55184,,1,,0,2023-03-30,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55185,,7,,0,2023-10-02,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55186,,1,,0,2023-03-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55187,,5,,0,2022-04-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55188,,2,,0,2022-12-06,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55189,,1,,0,2023-05-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55190,,1,,0,2022-04-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55191,,5,,0,2023-06-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55192,,8,,0,2022-08-30,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55193,,3,,0,2022-06-30,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55194,,7,,0,2023-10-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55195,,7,,0,2023-01-19,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55196,,5,,0,2023-08-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55197,,1,,0,2022-07-14,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55198,,6,,0,2022-07-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55199,,6,,0,2023-11-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55200,,8,,0,2022-12-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55201,,2,,0,2022-01-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55202,,5,,0,2023-12-27,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55203,,4,,0,2022-02-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55204,,6,,0,2023-03-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55205,,3,,0,2024-01-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55206,,1,,0,2023-05-30,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55207,,7,,0,2022-01-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55208,,7,,0,2022-01-22,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55209,,1,,0,2023-06-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55210,,7,,0,2022-06-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55211,,1,,0,2022-02-27,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55212,,8,,0,2022-05-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55213,,1,,0,2022-11-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55214,,2,,0,2024-01-07,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55215,,7,,0,2023-06-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55216,,1,,0,2023-07-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55217,,6,,0,2023-10-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55218,,5,,0,2023-03-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55219,,1,,0,2023-05-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55220,,4,,0,2022-11-13,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55221,,4,,0,2023-02-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55222,,8,,0,2023-10-14,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55223,,5,,0,2024-02-14,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55224,,5,,0,2023-07-02,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55225,,8,,0,2023-09-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55226,,6,,0,2022-06-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55227,,1,,0,2023-11-13,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55228,,1,,0,2024-02-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55229,,8,,0,2022-05-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55230,,6,,0,2023-12-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55231,,3,,0,2023-03-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55232,,5,,0,2022-07-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55233,,6,,0,2024-01-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55234,,4,,0,2023-09-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55235,,7,,0,2022-05-19,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55236,,1,,0,2022-02-22,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55237,,4,,0,2023-12-20,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55238,,8,,0,2022-01-30,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55239,,3,,0,2022-12-02,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55240,,2,,0,2022-09-13,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55241,,6,,0,2023-09-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55242,,6,,0,2022-02-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55243,,8,,0,2022-04-10,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55244,,3,,0,2024-03-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55245,,2,,0,2022-01-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55246,,7,,0,2022-07-14,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55247,,4,,0,2022-09-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55248,,3,,0,2023-10-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55249,,8,,0,2023-05-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55250,,1,,0,2022-07-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55251,,4,,0,2023-09-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55252,,4,,0,2023-02-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55253,,2,,0,2023-05-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55254,,6,,0,2023-06-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55255,,3,,0,2022-12-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55256,,7,,0,2022-06-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55257,,3,,0,2023-06-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55258,,3,,0,2022-04-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55259,,1,,0,2022-01-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55260,,2,,0,2022-08-13,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55261,,7,,0,2022-10-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55262,,5,,0,2022-10-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55263,,2,,0,2022-08-20,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55264,,1,,0,2022-08-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55265,,6,,0,2022-05-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55266,,6,,0,2022-05-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55267,,1,,0,2022-12-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55268,,4,,0,2023-10-06,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55269,,4,,0,2022-05-17,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55270,,4,,0,2022-09-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55271,,4,,0,2022-01-07,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55272,,8,,0,2022-05-10,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55273,,5,,0,2022-01-25,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55274,,8,,0,2023-08-19,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55275,,2,,0,2022-01-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55276,,2,,0,2022-05-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55277,,7,,0,2022-05-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55278,,6,,0,2023-07-02,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55279,,8,,0,2023-11-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55280,,3,,0,2022-12-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55281,,4,,0,2022-08-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55282,,6,,0,2024-02-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55283,,8,,0,2023-11-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55284,,4,,0,2023-08-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55285,,7,,0,2023-01-25,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55286,,8,,0,2024-03-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55287,,5,,0,2023-09-07,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55288,,1,,0,2023-07-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55289,,7,,0,2023-11-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55290,,5,,0,2022-04-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55291,,5,,0,2022-04-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55292,,6,,0,2023-08-19,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55293,,1,,0,2022-02-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55294,,2,,0,2023-02-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55295,,6,,0,2022-08-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55296,,4,,0,2022-08-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55297,,6,,0,2024-02-19,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55298,,8,,0,2022-01-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55299,,4,,0,2023-11-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55300,,7,,0,2023-12-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55301,,8,,0,2024-02-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55302,,6,,0,2022-07-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55303,,7,,0,2024-01-17,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55304,,2,,0,2023-08-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55305,,2,,0,2023-11-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55306,,3,,0,2022-11-13,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55307,,7,,0,2023-07-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55308,,4,,0,2024-01-30,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55309,,6,,0,2023-06-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55310,,6,,0,2022-07-22,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55311,,3,,0,2024-03-27,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55312,,1,,0,2023-07-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55313,,6,,0,2023-12-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55314,,8,,0,2023-03-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55315,,1,,0,2023-07-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55316,,3,,0,2022-12-30,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55317,,7,,0,2023-06-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55318,,6,,0,2023-04-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55319,,7,,0,2023-10-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55320,,1,,0,2023-09-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55321,,6,,0,2023-11-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55322,,4,,0,2022-01-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55323,,7,,0,2024-01-07,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55324,,4,,0,2022-04-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55325,,8,,0,2022-03-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55326,,6,,0,2024-02-19,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55327,,7,,0,2023-06-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55328,,7,,0,2022-07-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55329,,3,,0,2023-07-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55330,,7,,0,2023-02-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55331,,5,,0,2023-02-20,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55332,,4,,0,2022-01-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55333,,7,,0,2023-08-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55334,,1,,0,2023-09-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55335,,2,,0,2024-03-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55336,,7,,0,2023-08-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55337,,5,,0,2023-03-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55338,,1,,0,2023-03-10,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55339,,4,,0,2023-05-14,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55340,,2,,0,2023-11-20,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55341,,8,,0,2023-12-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55342,,2,,0,2022-12-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55343,,1,,0,2023-03-13,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55344,,2,,0,2022-12-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55345,,6,,0,2023-10-27,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55346,,2,,0,2023-01-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55347,,3,,0,2024-02-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55348,,5,,0,2022-11-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55349,,1,,0,2024-03-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55350,,8,,0,2022-06-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55351,,1,,0,2023-10-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55352,,2,,0,2023-01-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55353,,3,,0,2022-03-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55354,,3,,0,2022-03-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55355,,3,,0,2022-11-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55356,,1,,0,2022-01-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55357,,2,,0,2024-02-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55358,,3,,0,2022-03-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55359,,4,,0,2023-04-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55360,,5,,0,2023-05-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55361,,8,,0,2022-07-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55362,,7,,0,2024-01-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55363,,1,,0,2023-01-31,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55364,,6,,0,2024-02-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55365,,8,,0,2023-05-10,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55366,,4,,0,2022-12-11,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55367,,2,,0,2022-01-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55368,,4,,0,2023-08-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55369,,4,,0,2022-02-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55370,,3,,0,2022-06-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55371,,5,,0,2022-02-06,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55372,,6,,0,2023-04-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55373,,5,,0,2023-12-17,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55374,,1,,0,2022-03-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55375,,4,,0,2024-03-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55376,,2,,0,2023-03-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55377,,5,,0,2023-05-14,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55378,,6,,0,2023-06-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55379,,3,,0,2024-03-10,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55380,,5,,0,2023-05-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55381,,4,,0,2023-07-05,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55382,,6,,0,2024-02-02,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55383,,8,,0,2022-06-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55384,,3,,0,2022-09-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55385,,8,,0,2022-12-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55386,,6,,0,2023-03-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55387,,8,,0,2023-04-17,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55388,,6,,0,2024-03-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55389,,1,,0,2023-07-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55390,,4,,0,2023-05-25,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55391,,4,,0,2023-02-25,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55392,,6,,0,2022-02-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55393,,4,,0,2023-12-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55394,,3,,0,2022-08-22,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55395,,4,,0,2022-04-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55396,,1,,0,2022-04-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55397,,4,,0,2023-08-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55398,,1,,0,2022-12-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55399,,7,,0,2023-12-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55400,,2,,0,2024-03-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55401,,4,,0,2024-01-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55402,,3,,0,2022-11-17,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55403,,4,,0,2023-03-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55404,,5,,0,2022-01-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55405,,2,,0,2022-02-14,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55406,,6,,0,2022-12-06,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55407,,3,,0,2022-08-14,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55408,,1,,0,2022-01-07,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55409,,4,,0,2022-08-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55410,,6,,0,2022-04-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55411,,8,,0,2022-03-22,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55412,,4,,0,2024-03-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55413,,7,,0,2024-01-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55414,,4,,0,2024-03-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55415,,5,,0,2022-11-10,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55416,,1,,0,2022-05-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55417,,1,,0,2022-01-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55418,,3,,0,2022-11-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55419,,6,,0,2022-04-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55420,,4,,0,2023-06-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55421,,6,,0,2023-09-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55422,,6,,0,2023-10-08,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55423,,6,,0,2023-10-21,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55424,,8,,0,2024-01-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55425,,6,,0,2022-01-17,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55426,,4,,0,2023-07-07,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55427,,3,,0,2023-12-20,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55428,,6,,0,2022-09-29,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55429,,7,,0,2022-05-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55430,,5,,0,2022-03-17,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55431,,5,,0,2023-08-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55432,,2,,0,2022-12-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55433,,5,,0,2023-05-24,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55434,,7,,0,2024-03-20,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55435,,5,,0,2023-07-23,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55436,,3,,0,2022-12-09,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55437,,3,,0,2022-09-12,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55438,,1,,0,2023-11-16,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55439,,4,,0,2023-04-03,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55440,,8,,0,2023-12-22,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55441,,4,,0,2022-01-26,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55442,,7,,0,2023-07-18,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55443,,1,,0,2023-05-04,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55444,,5,,0,2023-06-01,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55445,,6,,0,2022-09-28,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
55446,,8,,0,2023-07-15,0,0,0,,,,0.0,2026-05-24 06:07:05.471695
